course_code,course_shortname,group_name,group_idnumber,board_code,school_code,medium_code,grade_code,stream_code,division_code,description
GVS-GGOV-GUJ-NUR-GEN-HEALTH-2026,GVS-GGOV-GUJ-NUR-GEN-HEALTH-26,Division B,GVS-GGOV-GUJ-NUR-GEN-HEALTH-2026-B,GGOV,GVS,GUJ,NUR,GEN,B,Division B group for GVS-GGOV-GUJ-NUR-GEN-HEALTH-26
GVS-GGOV-GUJ-LKG-GEN-FLIT-2026,GVS-GGOV-GUJ-LKG-GEN-FLIT-26,Division A,GVS-GGOV-GUJ-LKG-GEN-FLIT-2026-A,GGOV,GVS,GUJ,LKG,GEN,A,Division A group for GVS-GGOV-GUJ-LKG-GEN-FLIT-26
GVS-GGOV-GUJ-LKG-GEN-FLIT-2026,GVS-GGOV-GUJ-LKG-GEN-FLIT-26,Division B,GVS-GGOV-GUJ-LKG-GEN-FLIT-2026-B,GGOV,GVS,GUJ,LKG,GEN,B,Division B group for GVS-GGOV-GUJ-LKG-GEN-FLIT-26
GVS-GGOV-GUJ-LKG-GEN-FNUM-2026,GVS-GGOV-GUJ-LKG-GEN-FNUM-26,Division A,GVS-GGOV-GUJ-LKG-GEN-FNUM-2026-A,GGOV,GVS,GUJ,LKG,GEN,A,Division A group for GVS-GGOV-GUJ-LKG-GEN-FNUM-26
GVS-GGOV-GUJ-LKG-GEN-FNUM-2026,GVS-GGOV-GUJ-LKG-GEN-FNUM-26,Division B,GVS-GGOV-GUJ-LKG-GEN-FNUM-2026-B,GGOV,GVS,GUJ,LKG,GEN,B,Division B group for GVS-GGOV-GUJ-LKG-GEN-FNUM-26
GVS-GGOV-GUJ-LKG-GEN-RHYM-2026,GVS-GGOV-GUJ-LKG-GEN-RHYM-26,Division A,GVS-GGOV-GUJ-LKG-GEN-RHYM-2026-A,GGOV,GVS,GUJ,LKG,GEN,A,Division A group for GVS-GGOV-GUJ-LKG-GEN-RHYM-26
GVS-GGOV-GUJ-LKG-GEN-RHYM-2026,GVS-GGOV-GUJ-LKG-GEN-RHYM-26,Division B,GVS-GGOV-GUJ-LKG-GEN-RHYM-2026-B,GGOV,GVS,GUJ,LKG,GEN,B,Division B group for GVS-GGOV-GUJ-LKG-GEN-RHYM-26
GVS-GGOV-GUJ-LKG-GEN-PLAY-2026,GVS-GGOV-GUJ-LKG-GEN-PLAY-26,Division A,GVS-GGOV-GUJ-LKG-GEN-PLAY-2026-A,GGOV,GVS,GUJ,LKG,GEN,A,Division A group for GVS-GGOV-GUJ-LKG-GEN-PLAY-26
GVS-GGOV-GUJ-LKG-GEN-PLAY-2026,GVS-GGOV-GUJ-LKG-GEN-PLAY-26,Division B,GVS-GGOV-GUJ-LKG-GEN-PLAY-2026-B,GGOV,GVS,GUJ,LKG,GEN,B,Division B group for GVS-GGOV-GUJ-LKG-GEN-PLAY-26
GVS-GGOV-GUJ-LKG-GEN-ARTC-2026,GVS-GGOV-GUJ-LKG-GEN-ARTC-26,Division A,GVS-GGOV-GUJ-LKG-GEN-ARTC-2026-A,GGOV,GVS,GUJ,LKG,GEN,A,Division A group for GVS-GGOV-GUJ-LKG-GEN-ARTC-26
GVS-GGOV-GUJ-LKG-GEN-ARTC-2026,GVS-GGOV-GUJ-LKG-GEN-ARTC-26,Division B,GVS-GGOV-GUJ-LKG-GEN-ARTC-2026-B,GGOV,GVS,GUJ,LKG,GEN,B,Division B group for GVS-GGOV-GUJ-LKG-GEN-ARTC-26
GVS-GGOV-GUJ-LKG-GEN-HEALTH-2026,GVS-GGOV-GUJ-LKG-GEN-HEALTH-26,Division A,GVS-GGOV-GUJ-LKG-GEN-HEALTH-2026-A,GGOV,GVS,GUJ,LKG,GEN,A,Division A group for GVS-GGOV-GUJ-LKG-GEN-HEALTH-26
GVS-GGOV-GUJ-LKG-GEN-HEALTH-2026,GVS-GGOV-GUJ-LKG-GEN-HEALTH-26,Division B,GVS-GGOV-GUJ-LKG-GEN-HEALTH-2026-B,GGOV,GVS,GUJ,LKG,GEN,B,Division B group for GVS-GGOV-GUJ-LKG-GEN-HEALTH-26
GVS-GGOV-GUJ-UKG-GEN-FLIT-2026,GVS-GGOV-GUJ-UKG-GEN-FLIT-26,Division A,GVS-GGOV-GUJ-UKG-GEN-FLIT-2026-A,GGOV,GVS,GUJ,UKG,GEN,A,Division A group for GVS-GGOV-GUJ-UKG-GEN-FLIT-26
GVS-GGOV-GUJ-UKG-GEN-FLIT-2026,GVS-GGOV-GUJ-UKG-GEN-FLIT-26,Division B,GVS-GGOV-GUJ-UKG-GEN-FLIT-2026-B,GGOV,GVS,GUJ,UKG,GEN,B,Division B group for GVS-GGOV-GUJ-UKG-GEN-FLIT-26
GVS-GGOV-GUJ-UKG-GEN-FNUM-2026,GVS-GGOV-GUJ-UKG-GEN-FNUM-26,Division A,GVS-GGOV-GUJ-UKG-GEN-FNUM-2026-A,GGOV,GVS,GUJ,UKG,GEN,A,Division A group for GVS-GGOV-GUJ-UKG-GEN-FNUM-26
GVS-GGOV-GUJ-UKG-GEN-FNUM-2026,GVS-GGOV-GUJ-UKG-GEN-FNUM-26,Division B,GVS-GGOV-GUJ-UKG-GEN-FNUM-2026-B,GGOV,GVS,GUJ,UKG,GEN,B,Division B group for GVS-GGOV-GUJ-UKG-GEN-FNUM-26
GVS-GGOV-GUJ-UKG-GEN-RHYM-2026,GVS-GGOV-GUJ-UKG-GEN-RHYM-26,Division A,GVS-GGOV-GUJ-UKG-GEN-RHYM-2026-A,GGOV,GVS,GUJ,UKG,GEN,A,Division A group for GVS-GGOV-GUJ-UKG-GEN-RHYM-26
GVS-GGOV-GUJ-UKG-GEN-RHYM-2026,GVS-GGOV-GUJ-UKG-GEN-RHYM-26,Division B,GVS-GGOV-GUJ-UKG-GEN-RHYM-2026-B,GGOV,GVS,GUJ,UKG,GEN,B,Division B group for GVS-GGOV-GUJ-UKG-GEN-RHYM-26
GVS-GGOV-GUJ-UKG-GEN-PLAY-2026,GVS-GGOV-GUJ-UKG-GEN-PLAY-26,Division A,GVS-GGOV-GUJ-UKG-GEN-PLAY-2026-A,GGOV,GVS,GUJ,UKG,GEN,A,Division A group for GVS-GGOV-GUJ-UKG-GEN-PLAY-26
GVS-GGOV-GUJ-UKG-GEN-PLAY-2026,GVS-GGOV-GUJ-UKG-GEN-PLAY-26,Division B,GVS-GGOV-GUJ-UKG-GEN-PLAY-2026-B,GGOV,GVS,GUJ,UKG,GEN,B,Division B group for GVS-GGOV-GUJ-UKG-GEN-PLAY-26
GVS-GGOV-GUJ-UKG-GEN-ARTC-2026,GVS-GGOV-GUJ-UKG-GEN-ARTC-26,Division A,GVS-GGOV-GUJ-UKG-GEN-ARTC-2026-A,GGOV,GVS,GUJ,UKG,GEN,A,Division A group for GVS-GGOV-GUJ-UKG-GEN-ARTC-26
GVS-GGOV-GUJ-UKG-GEN-ARTC-2026,GVS-GGOV-GUJ-UKG-GEN-ARTC-26,Division B,GVS-GGOV-GUJ-UKG-GEN-ARTC-2026-B,GGOV,GVS,GUJ,UKG,GEN,B,Division B group for GVS-GGOV-GUJ-UKG-GEN-ARTC-26
GVS-GGOV-GUJ-UKG-GEN-HEALTH-2026,GVS-GGOV-GUJ-UKG-GEN-HEALTH-26,Division A,GVS-GGOV-GUJ-UKG-GEN-HEALTH-2026-A,GGOV,GVS,GUJ,UKG,GEN,A,Division A group for GVS-GGOV-GUJ-UKG-GEN-HEALTH-26
GVS-GGOV-GUJ-UKG-GEN-HEALTH-2026,GVS-GGOV-GUJ-UKG-GEN-HEALTH-26,Division B,GVS-GGOV-GUJ-UKG-GEN-HEALTH-2026-B,GGOV,GVS,GUJ,UKG,GEN,B,Division B group for GVS-GGOV-GUJ-UKG-GEN-HEALTH-26
GVS-GGOV-GUJ-BAL-GEN-FLIT-2026,GVS-GGOV-GUJ-BAL-GEN-FLIT-26,Division A,GVS-GGOV-GUJ-BAL-GEN-FLIT-2026-A,GGOV,GVS,GUJ,BAL,GEN,A,Division A group for GVS-GGOV-GUJ-BAL-GEN-FLIT-26
GVS-GGOV-GUJ-BAL-GEN-FLIT-2026,GVS-GGOV-GUJ-BAL-GEN-FLIT-26,Division B,GVS-GGOV-GUJ-BAL-GEN-FLIT-2026-B,GGOV,GVS,GUJ,BAL,GEN,B,Division B group for GVS-GGOV-GUJ-BAL-GEN-FLIT-26
GVS-GGOV-GUJ-BAL-GEN-FNUM-2026,GVS-GGOV-GUJ-BAL-GEN-FNUM-26,Division A,GVS-GGOV-GUJ-BAL-GEN-FNUM-2026-A,GGOV,GVS,GUJ,BAL,GEN,A,Division A group for GVS-GGOV-GUJ-BAL-GEN-FNUM-26
GVS-GGOV-GUJ-BAL-GEN-FNUM-2026,GVS-GGOV-GUJ-BAL-GEN-FNUM-26,Division B,GVS-GGOV-GUJ-BAL-GEN-FNUM-2026-B,GGOV,GVS,GUJ,BAL,GEN,B,Division B group for GVS-GGOV-GUJ-BAL-GEN-FNUM-26
GVS-GGOV-GUJ-BAL-GEN-RHYM-2026,GVS-GGOV-GUJ-BAL-GEN-RHYM-26,Division A,GVS-GGOV-GUJ-BAL-GEN-RHYM-2026-A,GGOV,GVS,GUJ,BAL,GEN,A,Division A group for GVS-GGOV-GUJ-BAL-GEN-RHYM-26
GVS-GGOV-GUJ-BAL-GEN-RHYM-2026,GVS-GGOV-GUJ-BAL-GEN-RHYM-26,Division B,GVS-GGOV-GUJ-BAL-GEN-RHYM-2026-B,GGOV,GVS,GUJ,BAL,GEN,B,Division B group for GVS-GGOV-GUJ-BAL-GEN-RHYM-26
GVS-GGOV-GUJ-BAL-GEN-PLAY-2026,GVS-GGOV-GUJ-BAL-GEN-PLAY-26,Division A,GVS-GGOV-GUJ-BAL-GEN-PLAY-2026-A,GGOV,GVS,GUJ,BAL,GEN,A,Division A group for GVS-GGOV-GUJ-BAL-GEN-PLAY-26
GVS-GGOV-GUJ-BAL-GEN-PLAY-2026,GVS-GGOV-GUJ-BAL-GEN-PLAY-26,Division B,GVS-GGOV-GUJ-BAL-GEN-PLAY-2026-B,GGOV,GVS,GUJ,BAL,GEN,B,Division B group for GVS-GGOV-GUJ-BAL-GEN-PLAY-26
GVS-GGOV-GUJ-BAL-GEN-ARTC-2026,GVS-GGOV-GUJ-BAL-GEN-ARTC-26,Division A,GVS-GGOV-GUJ-BAL-GEN-ARTC-2026-A,GGOV,GVS,GUJ,BAL,GEN,A,Division A group for GVS-GGOV-GUJ-BAL-GEN-ARTC-26
GVS-GGOV-GUJ-BAL-GEN-ARTC-2026,GVS-GGOV-GUJ-BAL-GEN-ARTC-26,Division B,GVS-GGOV-GUJ-BAL-GEN-ARTC-2026-B,GGOV,GVS,GUJ,BAL,GEN,B,Division B group for GVS-GGOV-GUJ-BAL-GEN-ARTC-26
GVS-GGOV-GUJ-BAL-GEN-HEALTH-2026,GVS-GGOV-GUJ-BAL-GEN-HEALTH-26,Division A,GVS-GGOV-GUJ-BAL-GEN-HEALTH-2026-A,GGOV,GVS,GUJ,BAL,GEN,A,Division A group for GVS-GGOV-GUJ-BAL-GEN-HEALTH-26
GVS-GGOV-GUJ-BAL-GEN-HEALTH-2026,GVS-GGOV-GUJ-BAL-GEN-HEALTH-26,Division B,GVS-GGOV-GUJ-BAL-GEN-HEALTH-2026-B,GGOV,GVS,GUJ,BAL,GEN,B,Division B group for GVS-GGOV-GUJ-BAL-GEN-HEALTH-26
GVS-GGOV-GUJ-STD01-GEN-GUJ-2026,GVS-GGOV-GUJ-1-GEN-GUJ-26,Division A,GVS-GGOV-GUJ-STD01-GEN-GUJ-2026-A,GGOV,GVS,GUJ,STD01,GEN,A,Division A group for GVS-GGOV-GUJ-1-GEN-GUJ-26
GVS-GGOV-GUJ-STD01-GEN-GUJ-2026,GVS-GGOV-GUJ-1-GEN-GUJ-26,Division B,GVS-GGOV-GUJ-STD01-GEN-GUJ-2026-B,GGOV,GVS,GUJ,STD01,GEN,B,Division B group for GVS-GGOV-GUJ-1-GEN-GUJ-26
GVS-GGOV-GUJ-STD01-GEN-ENG-2026,GVS-GGOV-GUJ-1-GEN-ENG-26,Division A,GVS-GGOV-GUJ-STD01-GEN-ENG-2026-A,GGOV,GVS,GUJ,STD01,GEN,A,Division A group for GVS-GGOV-GUJ-1-GEN-ENG-26
GVS-GGOV-GUJ-STD01-GEN-ENG-2026,GVS-GGOV-GUJ-1-GEN-ENG-26,Division B,GVS-GGOV-GUJ-STD01-GEN-ENG-2026-B,GGOV,GVS,GUJ,STD01,GEN,B,Division B group for GVS-GGOV-GUJ-1-GEN-ENG-26
GVS-GGOV-GUJ-STD01-GEN-HIN-2026,GVS-GGOV-GUJ-1-GEN-HIN-26,Division A,GVS-GGOV-GUJ-STD01-GEN-HIN-2026-A,GGOV,GVS,GUJ,STD01,GEN,A,Division A group for GVS-GGOV-GUJ-1-GEN-HIN-26
GVS-GGOV-GUJ-STD01-GEN-HIN-2026,GVS-GGOV-GUJ-1-GEN-HIN-26,Division B,GVS-GGOV-GUJ-STD01-GEN-HIN-2026-B,GGOV,GVS,GUJ,STD01,GEN,B,Division B group for GVS-GGOV-GUJ-1-GEN-HIN-26
GVS-GGOV-GUJ-STD01-GEN-MATH-2026,GVS-GGOV-GUJ-1-GEN-MATH-26,Division A,GVS-GGOV-GUJ-STD01-GEN-MATH-2026-A,GGOV,GVS,GUJ,STD01,GEN,A,Division A group for GVS-GGOV-GUJ-1-GEN-MATH-26
GVS-GGOV-GUJ-STD01-GEN-MATH-2026,GVS-GGOV-GUJ-1-GEN-MATH-26,Division B,GVS-GGOV-GUJ-STD01-GEN-MATH-2026-B,GGOV,GVS,GUJ,STD01,GEN,B,Division B group for GVS-GGOV-GUJ-1-GEN-MATH-26
GVS-GGOV-GUJ-STD01-GEN-EVS-2026,GVS-GGOV-GUJ-1-GEN-EVS-26,Division A,GVS-GGOV-GUJ-STD01-GEN-EVS-2026-A,GGOV,GVS,GUJ,STD01,GEN,A,Division A group for GVS-GGOV-GUJ-1-GEN-EVS-26
GVS-GGOV-GUJ-STD01-GEN-EVS-2026,GVS-GGOV-GUJ-1-GEN-EVS-26,Division B,GVS-GGOV-GUJ-STD01-GEN-EVS-2026-B,GGOV,GVS,GUJ,STD01,GEN,B,Division B group for GVS-GGOV-GUJ-1-GEN-EVS-26
GVS-GGOV-GUJ-STD01-GEN-ARTC-2026,GVS-GGOV-GUJ-1-GEN-ARTC-26,Division A,GVS-GGOV-GUJ-STD01-GEN-ARTC-2026-A,GGOV,GVS,GUJ,STD01,GEN,A,Division A group for GVS-GGOV-GUJ-1-GEN-ARTC-26
GVS-GGOV-GUJ-STD01-GEN-ARTC-2026,GVS-GGOV-GUJ-1-GEN-ARTC-26,Division B,GVS-GGOV-GUJ-STD01-GEN-ARTC-2026-B,GGOV,GVS,GUJ,STD01,GEN,B,Division B group for GVS-GGOV-GUJ-1-GEN-ARTC-26
GVS-GGOV-GUJ-STD01-GEN-HPE-2026,GVS-GGOV-GUJ-1-GEN-HPE-26,Division A,GVS-GGOV-GUJ-STD01-GEN-HPE-2026-A,GGOV,GVS,GUJ,STD01,GEN,A,Division A group for GVS-GGOV-GUJ-1-GEN-HPE-26
GVS-GGOV-GUJ-STD01-GEN-HPE-2026,GVS-GGOV-GUJ-1-GEN-HPE-26,Division B,GVS-GGOV-GUJ-STD01-GEN-HPE-2026-B,GGOV,GVS,GUJ,STD01,GEN,B,Division B group for GVS-GGOV-GUJ-1-GEN-HPE-26
GVS-GGOV-GUJ-STD01-GEN-VALUE-2026,GVS-GGOV-GUJ-1-GEN-VALUE-26,Division A,GVS-GGOV-GUJ-STD01-GEN-VALUE-2026-A,GGOV,GVS,GUJ,STD01,GEN,A,Division A group for GVS-GGOV-GUJ-1-GEN-VALUE-26
GVS-GGOV-GUJ-STD01-GEN-VALUE-2026,GVS-GGOV-GUJ-1-GEN-VALUE-26,Division B,GVS-GGOV-GUJ-STD01-GEN-VALUE-2026-B,GGOV,GVS,GUJ,STD01,GEN,B,Division B group for GVS-GGOV-GUJ-1-GEN-VALUE-26
GVS-GGOV-GUJ-STD02-GEN-GUJ-2026,GVS-GGOV-GUJ-2-GEN-GUJ-26,Division A,GVS-GGOV-GUJ-STD02-GEN-GUJ-2026-A,GGOV,GVS,GUJ,STD02,GEN,A,Division A group for GVS-GGOV-GUJ-2-GEN-GUJ-26
GVS-GGOV-GUJ-STD02-GEN-GUJ-2026,GVS-GGOV-GUJ-2-GEN-GUJ-26,Division B,GVS-GGOV-GUJ-STD02-GEN-GUJ-2026-B,GGOV,GVS,GUJ,STD02,GEN,B,Division B group for GVS-GGOV-GUJ-2-GEN-GUJ-26
GVS-GGOV-GUJ-STD02-GEN-ENG-2026,GVS-GGOV-GUJ-2-GEN-ENG-26,Division A,GVS-GGOV-GUJ-STD02-GEN-ENG-2026-A,GGOV,GVS,GUJ,STD02,GEN,A,Division A group for GVS-GGOV-GUJ-2-GEN-ENG-26
GVS-GGOV-GUJ-STD02-GEN-ENG-2026,GVS-GGOV-GUJ-2-GEN-ENG-26,Division B,GVS-GGOV-GUJ-STD02-GEN-ENG-2026-B,GGOV,GVS,GUJ,STD02,GEN,B,Division B group for GVS-GGOV-GUJ-2-GEN-ENG-26
GVS-GGOV-GUJ-STD02-GEN-HIN-2026,GVS-GGOV-GUJ-2-GEN-HIN-26,Division A,GVS-GGOV-GUJ-STD02-GEN-HIN-2026-A,GGOV,GVS,GUJ,STD02,GEN,A,Division A group for GVS-GGOV-GUJ-2-GEN-HIN-26
GVS-GGOV-GUJ-STD02-GEN-HIN-2026,GVS-GGOV-GUJ-2-GEN-HIN-26,Division B,GVS-GGOV-GUJ-STD02-GEN-HIN-2026-B,GGOV,GVS,GUJ,STD02,GEN,B,Division B group for GVS-GGOV-GUJ-2-GEN-HIN-26
GVS-GGOV-GUJ-STD02-GEN-MATH-2026,GVS-GGOV-GUJ-2-GEN-MATH-26,Division A,GVS-GGOV-GUJ-STD02-GEN-MATH-2026-A,GGOV,GVS,GUJ,STD02,GEN,A,Division A group for GVS-GGOV-GUJ-2-GEN-MATH-26
GVS-GGOV-GUJ-STD02-GEN-MATH-2026,GVS-GGOV-GUJ-2-GEN-MATH-26,Division B,GVS-GGOV-GUJ-STD02-GEN-MATH-2026-B,GGOV,GVS,GUJ,STD02,GEN,B,Division B group for GVS-GGOV-GUJ-2-GEN-MATH-26
GVS-GGOV-GUJ-STD02-GEN-EVS-2026,GVS-GGOV-GUJ-2-GEN-EVS-26,Division A,GVS-GGOV-GUJ-STD02-GEN-EVS-2026-A,GGOV,GVS,GUJ,STD02,GEN,A,Division A group for GVS-GGOV-GUJ-2-GEN-EVS-26
GVS-GGOV-GUJ-STD02-GEN-EVS-2026,GVS-GGOV-GUJ-2-GEN-EVS-26,Division B,GVS-GGOV-GUJ-STD02-GEN-EVS-2026-B,GGOV,GVS,GUJ,STD02,GEN,B,Division B group for GVS-GGOV-GUJ-2-GEN-EVS-26
GVS-GGOV-GUJ-STD02-GEN-ARTC-2026,GVS-GGOV-GUJ-2-GEN-ARTC-26,Division A,GVS-GGOV-GUJ-STD02-GEN-ARTC-2026-A,GGOV,GVS,GUJ,STD02,GEN,A,Division A group for GVS-GGOV-GUJ-2-GEN-ARTC-26
GVS-GGOV-GUJ-STD02-GEN-ARTC-2026,GVS-GGOV-GUJ-2-GEN-ARTC-26,Division B,GVS-GGOV-GUJ-STD02-GEN-ARTC-2026-B,GGOV,GVS,GUJ,STD02,GEN,B,Division B group for GVS-GGOV-GUJ-2-GEN-ARTC-26
GVS-GGOV-GUJ-STD02-GEN-HPE-2026,GVS-GGOV-GUJ-2-GEN-HPE-26,Division A,GVS-GGOV-GUJ-STD02-GEN-HPE-2026-A,GGOV,GVS,GUJ,STD02,GEN,A,Division A group for GVS-GGOV-GUJ-2-GEN-HPE-26
GVS-GGOV-GUJ-STD02-GEN-HPE-2026,GVS-GGOV-GUJ-2-GEN-HPE-26,Division B,GVS-GGOV-GUJ-STD02-GEN-HPE-2026-B,GGOV,GVS,GUJ,STD02,GEN,B,Division B group for GVS-GGOV-GUJ-2-GEN-HPE-26
GVS-GGOV-GUJ-STD02-GEN-VALUE-2026,GVS-GGOV-GUJ-2-GEN-VALUE-26,Division A,GVS-GGOV-GUJ-STD02-GEN-VALUE-2026-A,GGOV,GVS,GUJ,STD02,GEN,A,Division A group for GVS-GGOV-GUJ-2-GEN-VALUE-26
GVS-GGOV-GUJ-STD02-GEN-VALUE-2026,GVS-GGOV-GUJ-2-GEN-VALUE-26,Division B,GVS-GGOV-GUJ-STD02-GEN-VALUE-2026-B,GGOV,GVS,GUJ,STD02,GEN,B,Division B group for GVS-GGOV-GUJ-2-GEN-VALUE-26
GVS-GGOV-GUJ-STD03-GEN-GUJ-2026,GVS-GGOV-GUJ-3-GEN-GUJ-26,Division A,GVS-GGOV-GUJ-STD03-GEN-GUJ-2026-A,GGOV,GVS,GUJ,STD03,GEN,A,Division A group for GVS-GGOV-GUJ-3-GEN-GUJ-26
GVS-GGOV-GUJ-STD03-GEN-GUJ-2026,GVS-GGOV-GUJ-3-GEN-GUJ-26,Division B,GVS-GGOV-GUJ-STD03-GEN-GUJ-2026-B,GGOV,GVS,GUJ,STD03,GEN,B,Division B group for GVS-GGOV-GUJ-3-GEN-GUJ-26
GVS-GGOV-GUJ-STD03-GEN-ENG-2026,GVS-GGOV-GUJ-3-GEN-ENG-26,Division A,GVS-GGOV-GUJ-STD03-GEN-ENG-2026-A,GGOV,GVS,GUJ,STD03,GEN,A,Division A group for GVS-GGOV-GUJ-3-GEN-ENG-26
GVS-GGOV-GUJ-STD03-GEN-ENG-2026,GVS-GGOV-GUJ-3-GEN-ENG-26,Division B,GVS-GGOV-GUJ-STD03-GEN-ENG-2026-B,GGOV,GVS,GUJ,STD03,GEN,B,Division B group for GVS-GGOV-GUJ-3-GEN-ENG-26
GVS-GGOV-GUJ-STD03-GEN-HIN-2026,GVS-GGOV-GUJ-3-GEN-HIN-26,Division A,GVS-GGOV-GUJ-STD03-GEN-HIN-2026-A,GGOV,GVS,GUJ,STD03,GEN,A,Division A group for GVS-GGOV-GUJ-3-GEN-HIN-26
GVS-GGOV-GUJ-STD03-GEN-HIN-2026,GVS-GGOV-GUJ-3-GEN-HIN-26,Division B,GVS-GGOV-GUJ-STD03-GEN-HIN-2026-B,GGOV,GVS,GUJ,STD03,GEN,B,Division B group for GVS-GGOV-GUJ-3-GEN-HIN-26
GVS-GGOV-GUJ-STD03-GEN-MATH-2026,GVS-GGOV-GUJ-3-GEN-MATH-26,Division A,GVS-GGOV-GUJ-STD03-GEN-MATH-2026-A,GGOV,GVS,GUJ,STD03,GEN,A,Division A group for GVS-GGOV-GUJ-3-GEN-MATH-26
GVS-GGOV-GUJ-STD03-GEN-MATH-2026,GVS-GGOV-GUJ-3-GEN-MATH-26,Division B,GVS-GGOV-GUJ-STD03-GEN-MATH-2026-B,GGOV,GVS,GUJ,STD03,GEN,B,Division B group for GVS-GGOV-GUJ-3-GEN-MATH-26
GVS-GGOV-GUJ-STD03-GEN-EVS-2026,GVS-GGOV-GUJ-3-GEN-EVS-26,Division A,GVS-GGOV-GUJ-STD03-GEN-EVS-2026-A,GGOV,GVS,GUJ,STD03,GEN,A,Division A group for GVS-GGOV-GUJ-3-GEN-EVS-26
GVS-GGOV-GUJ-STD03-GEN-EVS-2026,GVS-GGOV-GUJ-3-GEN-EVS-26,Division B,GVS-GGOV-GUJ-STD03-GEN-EVS-2026-B,GGOV,GVS,GUJ,STD03,GEN,B,Division B group for GVS-GGOV-GUJ-3-GEN-EVS-26
GVS-GGOV-GUJ-STD03-GEN-COMP-2026,GVS-GGOV-GUJ-3-GEN-COMP-26,Division A,GVS-GGOV-GUJ-STD03-GEN-COMP-2026-A,GGOV,GVS,GUJ,STD03,GEN,A,Division A group for GVS-GGOV-GUJ-3-GEN-COMP-26
GVS-GGOV-GUJ-STD03-GEN-COMP-2026,GVS-GGOV-GUJ-3-GEN-COMP-26,Division B,GVS-GGOV-GUJ-STD03-GEN-COMP-2026-B,GGOV,GVS,GUJ,STD03,GEN,B,Division B group for GVS-GGOV-GUJ-3-GEN-COMP-26
