course_code,course_shortname,cohort_code,role_shortname,group_name,group_idnumber,enrolment_method,status
GVS-GGOV-GUJ-LKG-GEN-PLAY-2027,GVS-GGOV-GUJ-LKG-GEN-PLAY-27,GVS-2027-GGOV-GUJ-LKG-GEN-A,student,Division A,GVS-GGOV-GUJ-LKG-GEN-PLAY-2027-A,cohort_sync,active
GVS-GGOV-GUJ-LKG-GEN-PLAY-2027,GVS-GGOV-GUJ-LKG-GEN-PLAY-27,GVS-2027-GGOV-GUJ-LKG-GEN-B,student,Division B,GVS-GGOV-GUJ-LKG-GEN-PLAY-2027-B,cohort_sync,active
GVS-GGOV-GUJ-LKG-GEN-ARTC-2027,GVS-GGOV-GUJ-LKG-GEN-ARTC-27,GVS-2027-GGOV-GUJ-LKG-GEN-A,student,Division A,GVS-GGOV-GUJ-LKG-GEN-ARTC-2027-A,cohort_sync,active
GVS-GGOV-GUJ-LKG-GEN-ARTC-2027,GVS-GGOV-GUJ-LKG-GEN-ARTC-27,GVS-2027-GGOV-GUJ-LKG-GEN-B,student,Division B,GVS-GGOV-GUJ-LKG-GEN-ARTC-2027-B,cohort_sync,active
GVS-GGOV-GUJ-LKG-GEN-HEALTH-2027,GVS-GGOV-GUJ-LKG-GEN-HEALTH-27,GVS-2027-GGOV-GUJ-LKG-GEN-A,student,Division A,GVS-GGOV-GUJ-LKG-GEN-HEALTH-2027-A,cohort_sync,active
GVS-GGOV-GUJ-LKG-GEN-HEALTH-2027,GVS-GGOV-GUJ-LKG-GEN-HEALTH-27,GVS-2027-GGOV-GUJ-LKG-GEN-B,student,Division B,GVS-GGOV-GUJ-LKG-GEN-HEALTH-2027-B,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-FLIT-2027,GVS-GGOV-GUJ-UKG-GEN-FLIT-27,GVS-2027-GGOV-GUJ-UKG-GEN-A,student,Division A,GVS-GGOV-GUJ-UKG-GEN-FLIT-2027-A,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-FLIT-2027,GVS-GGOV-GUJ-UKG-GEN-FLIT-27,GVS-2027-GGOV-GUJ-UKG-GEN-B,student,Division B,GVS-GGOV-GUJ-UKG-GEN-FLIT-2027-B,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-FNUM-2027,GVS-GGOV-GUJ-UKG-GEN-FNUM-27,GVS-2027-GGOV-GUJ-UKG-GEN-A,student,Division A,GVS-GGOV-GUJ-UKG-GEN-FNUM-2027-A,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-FNUM-2027,GVS-GGOV-GUJ-UKG-GEN-FNUM-27,GVS-2027-GGOV-GUJ-UKG-GEN-B,student,Division B,GVS-GGOV-GUJ-UKG-GEN-FNUM-2027-B,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-RHYM-2027,GVS-GGOV-GUJ-UKG-GEN-RHYM-27,GVS-2027-GGOV-GUJ-UKG-GEN-A,student,Division A,GVS-GGOV-GUJ-UKG-GEN-RHYM-2027-A,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-RHYM-2027,GVS-GGOV-GUJ-UKG-GEN-RHYM-27,GVS-2027-GGOV-GUJ-UKG-GEN-B,student,Division B,GVS-GGOV-GUJ-UKG-GEN-RHYM-2027-B,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-PLAY-2027,GVS-GGOV-GUJ-UKG-GEN-PLAY-27,GVS-2027-GGOV-GUJ-UKG-GEN-A,student,Division A,GVS-GGOV-GUJ-UKG-GEN-PLAY-2027-A,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-PLAY-2027,GVS-GGOV-GUJ-UKG-GEN-PLAY-27,GVS-2027-GGOV-GUJ-UKG-GEN-B,student,Division B,GVS-GGOV-GUJ-UKG-GEN-PLAY-2027-B,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-ARTC-2027,GVS-GGOV-GUJ-UKG-GEN-ARTC-27,GVS-2027-GGOV-GUJ-UKG-GEN-A,student,Division A,GVS-GGOV-GUJ-UKG-GEN-ARTC-2027-A,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-ARTC-2027,GVS-GGOV-GUJ-UKG-GEN-ARTC-27,GVS-2027-GGOV-GUJ-UKG-GEN-B,student,Division B,GVS-GGOV-GUJ-UKG-GEN-ARTC-2027-B,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-HEALTH-2027,GVS-GGOV-GUJ-UKG-GEN-HEALTH-27,GVS-2027-GGOV-GUJ-UKG-GEN-A,student,Division A,GVS-GGOV-GUJ-UKG-GEN-HEALTH-2027-A,cohort_sync,active
GVS-GGOV-GUJ-UKG-GEN-HEALTH-2027,GVS-GGOV-GUJ-UKG-GEN-HEALTH-27,GVS-2027-GGOV-GUJ-UKG-GEN-B,student,Division B,GVS-GGOV-GUJ-UKG-GEN-HEALTH-2027-B,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-FLIT-2027,GVS-GGOV-GUJ-BAL-GEN-FLIT-27,GVS-2027-GGOV-GUJ-BAL-GEN-A,student,Division A,GVS-GGOV-GUJ-BAL-GEN-FLIT-2027-A,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-FLIT-2027,GVS-GGOV-GUJ-BAL-GEN-FLIT-27,GVS-2027-GGOV-GUJ-BAL-GEN-B,student,Division B,GVS-GGOV-GUJ-BAL-GEN-FLIT-2027-B,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-FNUM-2027,GVS-GGOV-GUJ-BAL-GEN-FNUM-27,GVS-2027-GGOV-GUJ-BAL-GEN-A,student,Division A,GVS-GGOV-GUJ-BAL-GEN-FNUM-2027-A,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-FNUM-2027,GVS-GGOV-GUJ-BAL-GEN-FNUM-27,GVS-2027-GGOV-GUJ-BAL-GEN-B,student,Division B,GVS-GGOV-GUJ-BAL-GEN-FNUM-2027-B,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-RHYM-2027,GVS-GGOV-GUJ-BAL-GEN-RHYM-27,GVS-2027-GGOV-GUJ-BAL-GEN-A,student,Division A,GVS-GGOV-GUJ-BAL-GEN-RHYM-2027-A,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-RHYM-2027,GVS-GGOV-GUJ-BAL-GEN-RHYM-27,GVS-2027-GGOV-GUJ-BAL-GEN-B,student,Division B,GVS-GGOV-GUJ-BAL-GEN-RHYM-2027-B,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-PLAY-2027,GVS-GGOV-GUJ-BAL-GEN-PLAY-27,GVS-2027-GGOV-GUJ-BAL-GEN-A,student,Division A,GVS-GGOV-GUJ-BAL-GEN-PLAY-2027-A,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-PLAY-2027,GVS-GGOV-GUJ-BAL-GEN-PLAY-27,GVS-2027-GGOV-GUJ-BAL-GEN-B,student,Division B,GVS-GGOV-GUJ-BAL-GEN-PLAY-2027-B,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-ARTC-2027,GVS-GGOV-GUJ-BAL-GEN-ARTC-27,GVS-2027-GGOV-GUJ-BAL-GEN-A,student,Division A,GVS-GGOV-GUJ-BAL-GEN-ARTC-2027-A,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-ARTC-2027,GVS-GGOV-GUJ-BAL-GEN-ARTC-27,GVS-2027-GGOV-GUJ-BAL-GEN-B,student,Division B,GVS-GGOV-GUJ-BAL-GEN-ARTC-2027-B,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-HEALTH-2027,GVS-GGOV-GUJ-BAL-GEN-HEALTH-27,GVS-2027-GGOV-GUJ-BAL-GEN-A,student,Division A,GVS-GGOV-GUJ-BAL-GEN-HEALTH-2027-A,cohort_sync,active
GVS-GGOV-GUJ-BAL-GEN-HEALTH-2027,GVS-GGOV-GUJ-BAL-GEN-HEALTH-27,GVS-2027-GGOV-GUJ-BAL-GEN-B,student,Division B,GVS-GGOV-GUJ-BAL-GEN-HEALTH-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-GUJ-2027,GVS-GGOV-GUJ-1-GEN-GUJ-27,GVS-2027-GGOV-GUJ-STD01-GEN-A,student,Division A,GVS-GGOV-GUJ-STD01-GEN-GUJ-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-GUJ-2027,GVS-GGOV-GUJ-1-GEN-GUJ-27,GVS-2027-GGOV-GUJ-STD01-GEN-B,student,Division B,GVS-GGOV-GUJ-STD01-GEN-GUJ-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-ENG-2027,GVS-GGOV-GUJ-1-GEN-ENG-27,GVS-2027-GGOV-GUJ-STD01-GEN-A,student,Division A,GVS-GGOV-GUJ-STD01-GEN-ENG-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-ENG-2027,GVS-GGOV-GUJ-1-GEN-ENG-27,GVS-2027-GGOV-GUJ-STD01-GEN-B,student,Division B,GVS-GGOV-GUJ-STD01-GEN-ENG-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-HIN-2027,GVS-GGOV-GUJ-1-GEN-HIN-27,GVS-2027-GGOV-GUJ-STD01-GEN-A,student,Division A,GVS-GGOV-GUJ-STD01-GEN-HIN-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-HIN-2027,GVS-GGOV-GUJ-1-GEN-HIN-27,GVS-2027-GGOV-GUJ-STD01-GEN-B,student,Division B,GVS-GGOV-GUJ-STD01-GEN-HIN-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-MATH-2027,GVS-GGOV-GUJ-1-GEN-MATH-27,GVS-2027-GGOV-GUJ-STD01-GEN-A,student,Division A,GVS-GGOV-GUJ-STD01-GEN-MATH-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-MATH-2027,GVS-GGOV-GUJ-1-GEN-MATH-27,GVS-2027-GGOV-GUJ-STD01-GEN-B,student,Division B,GVS-GGOV-GUJ-STD01-GEN-MATH-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-EVS-2027,GVS-GGOV-GUJ-1-GEN-EVS-27,GVS-2027-GGOV-GUJ-STD01-GEN-A,student,Division A,GVS-GGOV-GUJ-STD01-GEN-EVS-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-EVS-2027,GVS-GGOV-GUJ-1-GEN-EVS-27,GVS-2027-GGOV-GUJ-STD01-GEN-B,student,Division B,GVS-GGOV-GUJ-STD01-GEN-EVS-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-ARTC-2027,GVS-GGOV-GUJ-1-GEN-ARTC-27,GVS-2027-GGOV-GUJ-STD01-GEN-A,student,Division A,GVS-GGOV-GUJ-STD01-GEN-ARTC-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-ARTC-2027,GVS-GGOV-GUJ-1-GEN-ARTC-27,GVS-2027-GGOV-GUJ-STD01-GEN-B,student,Division B,GVS-GGOV-GUJ-STD01-GEN-ARTC-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-HPE-2027,GVS-GGOV-GUJ-1-GEN-HPE-27,GVS-2027-GGOV-GUJ-STD01-GEN-A,student,Division A,GVS-GGOV-GUJ-STD01-GEN-HPE-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-HPE-2027,GVS-GGOV-GUJ-1-GEN-HPE-27,GVS-2027-GGOV-GUJ-STD01-GEN-B,student,Division B,GVS-GGOV-GUJ-STD01-GEN-HPE-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-VALUE-2027,GVS-GGOV-GUJ-1-GEN-VALUE-27,GVS-2027-GGOV-GUJ-STD01-GEN-A,student,Division A,GVS-GGOV-GUJ-STD01-GEN-VALUE-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD01-GEN-VALUE-2027,GVS-GGOV-GUJ-1-GEN-VALUE-27,GVS-2027-GGOV-GUJ-STD01-GEN-B,student,Division B,GVS-GGOV-GUJ-STD01-GEN-VALUE-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-GUJ-2027,GVS-GGOV-GUJ-2-GEN-GUJ-27,GVS-2027-GGOV-GUJ-STD02-GEN-A,student,Division A,GVS-GGOV-GUJ-STD02-GEN-GUJ-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-GUJ-2027,GVS-GGOV-GUJ-2-GEN-GUJ-27,GVS-2027-GGOV-GUJ-STD02-GEN-B,student,Division B,GVS-GGOV-GUJ-STD02-GEN-GUJ-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-ENG-2027,GVS-GGOV-GUJ-2-GEN-ENG-27,GVS-2027-GGOV-GUJ-STD02-GEN-A,student,Division A,GVS-GGOV-GUJ-STD02-GEN-ENG-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-ENG-2027,GVS-GGOV-GUJ-2-GEN-ENG-27,GVS-2027-GGOV-GUJ-STD02-GEN-B,student,Division B,GVS-GGOV-GUJ-STD02-GEN-ENG-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-HIN-2027,GVS-GGOV-GUJ-2-GEN-HIN-27,GVS-2027-GGOV-GUJ-STD02-GEN-A,student,Division A,GVS-GGOV-GUJ-STD02-GEN-HIN-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-HIN-2027,GVS-GGOV-GUJ-2-GEN-HIN-27,GVS-2027-GGOV-GUJ-STD02-GEN-B,student,Division B,GVS-GGOV-GUJ-STD02-GEN-HIN-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-MATH-2027,GVS-GGOV-GUJ-2-GEN-MATH-27,GVS-2027-GGOV-GUJ-STD02-GEN-A,student,Division A,GVS-GGOV-GUJ-STD02-GEN-MATH-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-MATH-2027,GVS-GGOV-GUJ-2-GEN-MATH-27,GVS-2027-GGOV-GUJ-STD02-GEN-B,student,Division B,GVS-GGOV-GUJ-STD02-GEN-MATH-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-EVS-2027,GVS-GGOV-GUJ-2-GEN-EVS-27,GVS-2027-GGOV-GUJ-STD02-GEN-A,student,Division A,GVS-GGOV-GUJ-STD02-GEN-EVS-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-EVS-2027,GVS-GGOV-GUJ-2-GEN-EVS-27,GVS-2027-GGOV-GUJ-STD02-GEN-B,student,Division B,GVS-GGOV-GUJ-STD02-GEN-EVS-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-ARTC-2027,GVS-GGOV-GUJ-2-GEN-ARTC-27,GVS-2027-GGOV-GUJ-STD02-GEN-A,student,Division A,GVS-GGOV-GUJ-STD02-GEN-ARTC-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-ARTC-2027,GVS-GGOV-GUJ-2-GEN-ARTC-27,GVS-2027-GGOV-GUJ-STD02-GEN-B,student,Division B,GVS-GGOV-GUJ-STD02-GEN-ARTC-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-HPE-2027,GVS-GGOV-GUJ-2-GEN-HPE-27,GVS-2027-GGOV-GUJ-STD02-GEN-A,student,Division A,GVS-GGOV-GUJ-STD02-GEN-HPE-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-HPE-2027,GVS-GGOV-GUJ-2-GEN-HPE-27,GVS-2027-GGOV-GUJ-STD02-GEN-B,student,Division B,GVS-GGOV-GUJ-STD02-GEN-HPE-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-VALUE-2027,GVS-GGOV-GUJ-2-GEN-VALUE-27,GVS-2027-GGOV-GUJ-STD02-GEN-A,student,Division A,GVS-GGOV-GUJ-STD02-GEN-VALUE-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD02-GEN-VALUE-2027,GVS-GGOV-GUJ-2-GEN-VALUE-27,GVS-2027-GGOV-GUJ-STD02-GEN-B,student,Division B,GVS-GGOV-GUJ-STD02-GEN-VALUE-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-GUJ-2027,GVS-GGOV-GUJ-3-GEN-GUJ-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-GUJ-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-GUJ-2027,GVS-GGOV-GUJ-3-GEN-GUJ-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-GUJ-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-ENG-2027,GVS-GGOV-GUJ-3-GEN-ENG-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-ENG-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-ENG-2027,GVS-GGOV-GUJ-3-GEN-ENG-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-ENG-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-HIN-2027,GVS-GGOV-GUJ-3-GEN-HIN-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-HIN-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-HIN-2027,GVS-GGOV-GUJ-3-GEN-HIN-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-HIN-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-MATH-2027,GVS-GGOV-GUJ-3-GEN-MATH-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-MATH-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-MATH-2027,GVS-GGOV-GUJ-3-GEN-MATH-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-MATH-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-EVS-2027,GVS-GGOV-GUJ-3-GEN-EVS-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-EVS-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-EVS-2027,GVS-GGOV-GUJ-3-GEN-EVS-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-EVS-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-COMP-2027,GVS-GGOV-GUJ-3-GEN-COMP-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-COMP-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-COMP-2027,GVS-GGOV-GUJ-3-GEN-COMP-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-COMP-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-ARTC-2027,GVS-GGOV-GUJ-3-GEN-ARTC-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-ARTC-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-ARTC-2027,GVS-GGOV-GUJ-3-GEN-ARTC-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-ARTC-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-HPE-2027,GVS-GGOV-GUJ-3-GEN-HPE-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-HPE-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-HPE-2027,GVS-GGOV-GUJ-3-GEN-HPE-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-HPE-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-VALUE-2027,GVS-GGOV-GUJ-3-GEN-VALUE-27,GVS-2027-GGOV-GUJ-STD03-GEN-A,student,Division A,GVS-GGOV-GUJ-STD03-GEN-VALUE-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD03-GEN-VALUE-2027,GVS-GGOV-GUJ-3-GEN-VALUE-27,GVS-2027-GGOV-GUJ-STD03-GEN-B,student,Division B,GVS-GGOV-GUJ-STD03-GEN-VALUE-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD04-GEN-GUJ-2027,GVS-GGOV-GUJ-4-GEN-GUJ-27,GVS-2027-GGOV-GUJ-STD04-GEN-A,student,Division A,GVS-GGOV-GUJ-STD04-GEN-GUJ-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD04-GEN-GUJ-2027,GVS-GGOV-GUJ-4-GEN-GUJ-27,GVS-2027-GGOV-GUJ-STD04-GEN-B,student,Division B,GVS-GGOV-GUJ-STD04-GEN-GUJ-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD04-GEN-ENG-2027,GVS-GGOV-GUJ-4-GEN-ENG-27,GVS-2027-GGOV-GUJ-STD04-GEN-A,student,Division A,GVS-GGOV-GUJ-STD04-GEN-ENG-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD04-GEN-ENG-2027,GVS-GGOV-GUJ-4-GEN-ENG-27,GVS-2027-GGOV-GUJ-STD04-GEN-B,student,Division B,GVS-GGOV-GUJ-STD04-GEN-ENG-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD04-GEN-HIN-2027,GVS-GGOV-GUJ-4-GEN-HIN-27,GVS-2027-GGOV-GUJ-STD04-GEN-A,student,Division A,GVS-GGOV-GUJ-STD04-GEN-HIN-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD04-GEN-HIN-2027,GVS-GGOV-GUJ-4-GEN-HIN-27,GVS-2027-GGOV-GUJ-STD04-GEN-B,student,Division B,GVS-GGOV-GUJ-STD04-GEN-HIN-2027-B,cohort_sync,active
GVS-GGOV-GUJ-STD04-GEN-MATH-2027,GVS-GGOV-GUJ-4-GEN-MATH-27,GVS-2027-GGOV-GUJ-STD04-GEN-A,student,Division A,GVS-GGOV-GUJ-STD04-GEN-MATH-2027-A,cohort_sync,active
GVS-GGOV-GUJ-STD04-GEN-MATH-2027,GVS-GGOV-GUJ-4-GEN-MATH-27,GVS-2027-GGOV-GUJ-STD04-GEN-B,student,Division B,GVS-GGOV-GUJ-STD04-GEN-MATH-2027-B,cohort_sync,active
